país,año,ln_pib,Erogaciones.totales_pib,Servicios.públicos.generales_pib,Defensa_pib,Orden.público.y.seguridad_pib,Asuntos.económicos_pib,Protección.del.medio.ambiente_pib,Vivienda.y.servicios.comunitarios_pib,Salud_pib,Actividades.recreativas..cultura.y.religión_pib,Educación_pib,Protección.social_pib,Consumo.final.de.los.hogares_pib,Formación.bruta.de.capital.fijo_pib,Exportaciones_pib,Importaciones_pib,Comercio_pib,Control.de.Corrupción,Efectividad.Gubernamental,Estabilidad.Política.y.Ausencia.de.Violencia,Estado.de.Derecho,Calidad.Regulatoria,Voz.y.Rendición.de.Cuentas,Gasto_Seguridad_Admin_pib,Gasto_Desarrollo_Social_pib,Gasto_Economico_Ambiental_pib,PC1,PC2,PC3,dummy_2000,dummy_2001,dummy_2002,dummy_2003,dummy_2004,dummy_2005,dummy_2006,dummy_2007,dummy_2008,dummy_2009,dummy_2010,dummy_2011,dummy_2012,dummy_2013,dummy_2014,dummy_2015,dummy_2016,dummy_2017,dummy_2018,dummy_2019,dummy_2020,dummy_2021,dummy_2022
China,2005,31.053784846357193,0.15419278794923413,0.03969593871484107,0.008162081202210389,0.0077332043021279846,0.05825076599059408,0.004862257288309713,6.574900011303001e-4,0.003896033529839462,0.0020666247092170965,0.01464274951940988,0.012731548157235987,0.24190534345999168,0.2409211297333217,0.5382339645100466,0.5784662042671562,-0.03948171676863755,-0.6178877353668213,-0.1406404972076416,-0.5017566084861755,-0.6501728892326355,-0.18376947939395905,-1.5007851123809814,0.05559122421917944,0.03127033120648533,0.06583713798925118,-0.38649013245856007,0.46464915182910826,0.12196105359781298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2006,31.17353000614753,0.16640142835384125,0.030290417912331596,0.008724730841579344,0.008291779060672366,0.0626932700754628,0.0053369410372363655,7.258309268146415e-4,0.004180762985950682,0.00211469161971076,0.015515070170068953,0.028527933724013743,0.23975100798365329,0.24593345633427946,0.4744178057945747,0.4479394251200262,0.027124630333084567,-0.5188876986503601,0.03578801453113556,-0.5400301218032837,-0.6998934149742126,-0.2583872079849243,-1.7489702701568604,0.0473069278145833,0.04822376688003338,0.07087073365922457,-0.3086411458028229,0.38137351331588487,0.2293559807575611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2007,31.306581316716564,0.21994389245062396,0.02077296469453178,0.00904293735291157,0.008832239876276115,0.09935149867237741,0.0023442397562859307,0.024988417618527693,0.005246757051750197,0.002390139047260852,0.01850856454161289,0.028466133839089525,0.248871042484434,0.25929230270329134,0.06642517327831193,0.3305330879282308,-0.2649716099518989,-0.5992346405982971,0.16599737107753754,-0.5005537271499634,-0.5973977446556091,-0.23336341977119446,-1.7212501764297485,0.038648141923719466,0.052221455432452615,0.1290742950944519,-0.09549473041926623,0.5612234891746414,0.025971616923446933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2008,31.39871079726854,0.18669338994215634,0.021026614312392732,0.009710914986552015,0.009620180149601663,0.05774677107921425,0.0034896059140849867,0.013624758828125014,0.007155297947955722,0.0034008119292619145,0.026690274979003697,0.03422820302302955,0.26029289216790874,0.2881257522956339,0.6041489285140741,0.6552770300512636,-0.05110540330806812,-0.5263076424598694,0.1657790243625641,-0.49308842420578003,-0.4791746735572815,-0.21839340031147003,-1.6994972229003906,0.040357709448546414,0.06807377594998897,0.07826194775068616,-0.14489943987791828,0.3310532596277217,0.20344327881108393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2009,31.488539852503926,0.20383656521756338,0.020930360964991363,0.010515561363193522,0.010240198387209794,0.06451428929805977,0.004243416914338621,0.013090118310124056,0.008988113686181432,0.0037247265048128727,0.027545519794697257,0.04004425999395469,0.26003762372200845,0.3224887874155767,0.340951850045293,0.39758676118788533,-0.056409557611728146,-0.5194566249847412,0.09324204921722412,-0.45178133249282837,-0.4632137715816498,-0.2980939447879791,-1.701168417930603,0.04168612071539468,0.07657789347483338,0.08557255102733533,-0.03815644300613602,0.3383606320828215,0.3013877040965245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
China,2010,31.589614034525322,0.2160556962114598,0.021469407603600717,0.010239270818346583,0.010730461126731934,0.06944788129763528,0.004768970470561802,0.014028720347625185,0.009743426951259036,0.0037615780018519624,0.02928001706291011,0.042585962530937195,0.2700569508696257,0.34560671843304347,0.4407292004758213,0.3685561816700713,0.07212741067977135,-0.5700098872184753,0.09184485673904419,-0.6570606827735901,-0.47260186076164246,-0.32095497846603394,-1.6805474758148193,0.042439139548679235,0.08160940654510634,0.09200715011767423,0.03483225135213554,0.37180425824608854,0.3410106966153074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
China,2011,31.680832510887377,0.22718163317098872,0.02265025739855436,0.010528427483063032,0.010985607122358621,0.06766066979304862,0.004602099617255907,0.015207740203753867,0.007607172264616929,0.0036578727558871454,0.029711030640082688,0.05457075589236756,0.2969172319966526,0.37293912632271276,0.08736717246779371,0.14421907838860595,-0.05700887426878874,-0.5147275924682617,0.0836087092757225,-0.6020548343658447,-0.4538099765777588,-0.25913625955581665,-1.6376091241836548,0.044164292003976015,0.09188895879706718,0.09112838236994554,0.054176952618727486,0.28190741859895824,0.33742929858443504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
China,2012,31.756531055860695,0.246458097164105,0.0240383721555561,0.010840046378532286,0.011488970632372695,0.0697729277014377,0.00479307008124387,0.016625533730076306,0.007631709810438716,0.0038700234728136344,0.03550763337770958,0.06188932516629575,0.30789456351555367,0.3850131904606399,0.6291677180545903,0.7199715816894586,-0.09176706769452558,-0.43827593326568604,0.015367764048278332,-0.5387820601463318,-0.5453844666481018,-0.28433284163475037,-1.6379414796829224,0.04636738916646108,0.10502866835444405,0.0950615549855715,0.14264078261995888,0.24799962730741865,0.36585374174106006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
China,2013,31.831324472522567,0.2586532193720224,0.024497022867584622,0.01114676198425424,0.011673184992341854,0.07350010114715795,0.0051753059981797895,0.019215695068969633,0.007881220672657247,0.004042742789373789,0.03444072438266246,0.06708045946884099,0.3185253133731742,0.39573303545346744,0.49618192875563205,0.49878342574552,-0.0030285814177082424,-0.35588765144348145,-0.005120689515024424,-0.5437899231910706,-0.5258893966674805,-0.3316081762313843,-1.6315205097198486,0.04731696984418072,0.1094024045241607,0.10193384500368116,0.22170455593689514,0.279322517023412,0.40786128270309085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
China,2014,31.902954324909615,0.26365848486080967,0.024242175780534374,0.011626084089447663,0.011662327861550735,0.07296357187908402,0.005278251074176683,0.020667532427725736,0.0081767006590215,0.0039900658367831385,0.03362334248189342,0.07142843277059244,0.329665605436603,0.39386198416622203,0.2917116005282265,0.322042286302276,-0.030079968564387268,-0.337719589471817,0.354851633310318,-0.5225840210914612,-0.3960531949996948,-0.3313344120979309,-1.6167807579040527,0.04753058773153277,0.11322847591150736,0.10289942121776957,0.25255383963019706,0.2690998711905003,0.4257336258320429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
China,2015,31.97099915001078,0.281493312352324,0.024112366315969285,0.011891951756122707,0.012228491648679021,0.0780117265675948,0.0064223782372204614,0.02321174848783091,0.025096024481111718,0.004119660649763466,0.03451059923031238,0.061888379144004316,0.33922109583466326,0.37802882440478297,0.16620471984263557,0.15142517513524478,0.01476409982214826,-0.2999218702316284,0.4174230098724365,-0.5525596737861633,-0.4084556996822357,-0.3541174530982971,-1.6607831716537476,0.048232809720771014,0.12149500285542841,0.11176551394240963,0.49308854858542583,0.38694473177251854,0.6554089495331101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
China,2016,32.03724336130294,0.28141971760696993,0.025133671533126328,0.011980292356439212,0.013460333692946797,0.07057378017979854,0.006063434159682981,0.024098560353841277,0.02790168992375064,0.0039379159647893475,0.034528966816728256,0.06374107262586667,0.35220934000772913,0.378413389924497,0.722731340035412,0.6007908193845982,0.12280157997490923,-0.2680943012237549,0.3563837707042694,-0.5022213459014893,-0.3239687383174896,-0.31400173902511597,-1.5593478679656982,0.050574297582512334,0.12617172936634558,0.10467369065811215,0.5039531920855154,0.31928190662628664,0.6565497246349346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
China,2017,32.10440843746023,0.2853492839189189,0.02734245724027266,0.0119663246541217,0.014216569438821314,0.06587412932551205,0.006815923135256267,0.025702936001304896,0.02997339010053467,0.003948526254098129,0.03468504886102498,0.06482397890797269,0.36586201074335106,0.3973618625668776,0.11706225687604493,0.26552193151954956,-0.14948951982056105,-0.29162612557411194,0.4168756306171417,-0.23255810141563416,-0.2551780939102173,-0.1794264167547226,-1.5035303831100464,0.053525351333215676,0.12948241786953232,0.10234151471617134,0.5781952394620768,0.3618888478507121,0.7093649994694564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
China,2018,32.16972578491348,0.3027830601151196,0.02811382236192402,0.012100929695313583,0.01472805447937402,0.06872159674899396,0.007140664114310239,0.025991370370512693,0.02787165524956554,0.00386430268522127,0.03467074936700835,0.07957991504289587,0.37846126110986794,0.420914747030246,0.34331321708459245,0.3079656297365323,0.035524884440851605,-0.2868482172489166,0.4966784417629242,-0.29857248067855835,-0.18647919595241547,-0.22858552634716034,-1.4593887329101562,0.05494280653661162,0.14212231965946975,0.10571793391903817,0.631959376375365,0.2854731617114446,0.7485361316634089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China,2019,32.22752760994919,0.3152037732590599,0.03097666730629241,0.012287297449498216,0.014022890847341388,0.07241009989676628,0.00789912468495015,0.02751168886555419,0.030186725151717244,0.004149652625346733,0.03538678225000975,0.08037284418158354,0.3905571510919774,0.4261271930003418,0.08572638372585283,0.18158615621278074,-0.09617367114410824,-0.312614381313324,0.5448625087738037,-0.2597806751728058,-0.26168152689933777,-0.30431997776031494,-1.6269062757492065,0.057286855603132014,0.14594635158331054,0.11197056607261735,0.7331510483897571,0.35466011778771717,0.8265079106828549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
China,2020,32.24966709639079,0.34325443994743254,0.03127028457934798,0.012812647483012947,0.01367733319009584,0.09804626756914814,0.007412470693563206,0.02230348881745451,0.03370671729130912,0.004199659707380528,0.036154741442192544,0.08367082917392771,0.38200312388796304,0.42486078547558825,0.1204579747580379,0.4965723519788018,-0.3770398791088786,-0.07102814316749573,0.6439716815948486,-0.474127858877182,-0.10250510275363922,-0.20264337956905365,-1.6563587188720703,0.05776026525245677,0.15353228790742937,0.1319618867875464,0.772380158032953,0.26661431057138973,0.8879172488401063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
China,2021,32.330772034315245,0.3166828152260477,0.029502368124244026,0.012606670549978948,0.012537470454190949,0.08499547466667463,0.005622572511792284,0.019495849010936796,0.03225851958596337,0.003638712554327841,0.034361091014718355,0.0816640867532205,0.39848619210977115,0.4386101206958667,0.281786534858634,0.21935742999450444,0.06200842874826318,0.030233584344387054,0.8079116344451904,-0.5164628624916077,0.010268885642290115,-0.33224353194236755,-1.6412745714187622,0.05464650912841392,0.14828369735390223,0.11375260874373155,0.5652922442732569,0.09303218437715677,0.7643218995072285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
China,2022,32.359851789109484,0.1513504260223884,9.331124851491159e-8,2.9142363895502645e-8,0.024627614344565334,0.01114326382556117,2.5818094610103896e-5,0.03566718569387907,0.020879084008947203,0.0014901807966369472,0.023579347610129118,0.0643674056287341,0.3980695667028088,0.4461121824627933,0.2507265584687316,0.1870227502807836,0.0638528710760987,0.016063671559095383,0.4942125380039215,-0.4512767195701599,-0.04217629134654999,-0.41841763257980347,-1.6013710498809814,0.024627736798177743,0.10882583724781042,0.04832644841068729,-0.03263810441458562,-0.10071884188857042,0.13186009010278768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chipre,2000,23.360218381626545,2.762379528843646e-7,6.047715754353225e-8,1.3084654277379211e-8,1.357139196384627e-8,3.255416173606162e-8,3.829480327351136e-9,1.4659393851243229e-8,1.8632032321672913e-8,6.277484573994293e-9,3.858827746682238e-8,7.456391882246129e-8,0.46946443966041745,0.1523101000074156,0.6361432509095553,0.61981248573787,0.016330765171685267,1.081236481666565,1.074904203414917,0.5174998641014099,1.0160588026046753,1.0877645015716553,1.0571374893188477,8.713320378475773e-8,1.3178422861095657e-7,5.732052048865028e-8,-1.150348636142901,0.13635307727270132,-0.15207214774321223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2001,23.398982842066836,2.918316003178184e-7,6.219203940518466e-8,1.4990264590908655e-8,1.401937469319707e-8,3.5668153688978794e-8,4.30358997212582e-9,1.559621005898397e-8,2.079494674531196e-8,7.0716590421971474e-9,4.0260944907231474e-8,7.693441721369885e-8,0.4842647323418367,0.1495448626531639,0.622733049553463,0.5980223179355934,0.024710731617869578,NA,NA,NA,NA,NA,NA,9.120167868929038e-8,1.379903088662423e-7,6.263961276228573e-8,-1.1503485156029072,0.1363531033752248,-0.15207206343209922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2002,23.43553612095953,3.0698177407742653e-7,6.313301049860141e-8,1.610522433960116e-8,1.470448141476363e-8,3.5231008066885145e-8,4.454495272824558e-9,1.6895216794841285e-8,2.2478272718008874e-8,7.52152480493327e-9,4.2486989189384757e-8,8.397155097758247e-8,0.48696004596561143,0.1651654486509883,0.5793657289987311,0.5708087166041478,0.008557012394583308,1.1262842416763306,1.295337438583374,0.19942060112953186,0.989593505859375,1.193389654159546,1.1171190738677979,9.39427162529662e-8,1.489368128849761e-7,6.410224493948426e-8,-1.150348420397182,0.13635306222052535,-0.1520720006361349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2003,23.461430802219542,3.563908019566077e-7,7.47416064800727e-8,1.7330168232656635e-8,1.714903918804507e-8,3.90268402193421e-8,5.589124805156899e-9,2.0312328574297065e-8,2.542922408457381e-8,8.752414191408895e-9,5.018568314630465e-8,9.787437303474987e-8,0.5059889024821924,0.16856774536775407,0.5481906114088527,0.5534440652809777,-0.005253453872124964,1.1923081874847412,1.1232738494873047,0.532275915145874,0.9387817978858948,1.1817295551300049,0.9944630265235901,1.092208139007744e-7,1.7348928026562832e-7,7.368070779020496e-8,-1.1503481259095598,0.13635305783819293,-0.1520718514181843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2004,23.51047182945125,3.4896167026596013e-7,7.07396353961549e-8,1.5201168494358755e-8,1.6716357898577655e-8,3.669098894687808e-8,6.005323858184677e-9,1.7289173405050655e-8,2.3984339593611417e-8,8.265789351470602e-9,4.916974395885977e-8,1.0489914936281357e-7,0.524676091309009,0.17620322360857263,0.538611460720193,0.5659682054133652,-0.027356744693172296,0.8732545971870422,1.1075246334075928,0.3801775872707367,0.9086741805076599,1.219127893447876,0.9500312805175781,1.0265716178909131e-7,1.7805323291528475e-7,6.825127556158401e-8,-1.1503481775673483,0.13635299512762547,-0.15207181288021338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2005,23.55786104931208,3.613884987747531e-7,7.520189140804587e-8,1.5760558869535e-8,1.663581912729151e-8,3.4939919551246426e-8,6.508646748954446e-9,1.814549621617354e-8,2.4019726134002463e-8,9.21666674107358e-9,4.9261292090913344e-8,1.1169848188751695e-7,0.536096261710571,0.1874321085877247,0.5295630019382609,0.5451831079704607,-0.015620106032199708,0.8990399837493896,1.1524289846420288,0.5175192356109619,0.8772581219673157,1.2201277017593384,0.955872654914856,1.0759826940487238e-7,1.8497950011243276e-7,6.881072925744799e-8,-1.1503480770427215,0.13635299368192083,-0.1520717212716235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2006,23.603922051424682,3.681315016458855e-7,7.728052004135315e-8,1.6621819169753876e-8,1.7165969172948653e-8,3.491535690602366e-8,6.900046432263675e-9,1.88320779456172e-8,2.5260901694701892e-8,9.379575312800702e-9,5.035911936783009e-8,1.1141611560259256e-7,0.5513908446032689,0.22508781711533518,0.517370418109716,0.5503302008805468,-0.03295978277083089,1.0855625867843628,1.261753797531128,0.5396649837493896,1.0939745903015137,1.2766484022140503,1.0520673990249634,1.1106830838405567e-7,1.8703613666512455e-7,7.002705659670524e-8,-1.1503480188310824,0.13635302357406487,-0.15207169410561944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2007,23.65364576496424,3.7490231386631483e-7,8.265390506741298e-8,1.558601245055511e-8,1.7443523523429486e-8,3.1236077007071406e-8,8.006513245148173e-9,2.150015690097123e-8,2.4441216099688988e-8,1.0739403099492082e-8,5.201031004048253e-8,1.1128519643206284e-7,0.5975739624346141,0.23880285119409406,0.5186753255861956,0.5739499978302349,-0.055274672244039376,1.0733704566955566,1.4211655855178833,0.5370557308197021,1.105589747428894,1.3318005800247192,1.0666557550430298,1.1568344104139757e-7,1.8773672257223437e-7,7.148215025268289e-8,-1.1503478860889156,0.13635314699204762,-0.15207159655764085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2008,23.689464659937503,3.994959719781184e-7,8.461750477701888e-8,1.6119091348796127e-8,1.8760974371777726e-8,3.34020531911475e-8,9.491209378859827e-9,2.396749237613328e-8,2.6336432318767853e-8,1.1427560288491567e-8,5.863641344964622e-8,1.1673724047747943e-7,0.6535065358023043,0.26611543494149337,0.49759974885116715,0.625653415434612,-0.12805366658344478,1.1931275129318237,1.5237752199172974,0.6390039324760437,1.2066385746002197,1.3679983615875244,1.0840340852737427,1.1949757049759274e-7,2.017100862458935e-7,7.828831523463217e-8,-1.150347683793607,0.1363532278343097,-0.15207147350074748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2009,23.669106202133662,4.407240477761581e-7,9.331124851491159e-8,1.7344098236972414e-8,2.03031065119468e-8,3.42729892737264e-8,9.943949655864184e-9,2.8717622050550686e-8,2.9017201929189305e-8,1.1820265737863927e-8,6.23704284176217e-8,1.3362313744751112e-7,0.6251990826548769,0.23006699289338714,0.48419666210201534,0.5406728301284857,-0.05647616802647025,0.905417799949646,1.4143821001052856,0.39028748869895935,1.2061339616775513,1.3601551055908203,1.0680276155471802,1.309584532638308e-7,2.2501076779432212e-7,8.47548267180052e-8,-1.1503474693994524,0.1363531643145809,-0.15207138329856132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2010,23.691684825696402,4.4496909146114716e-7,8.248237627759174e-8,2.176646809817335e-8,2.1514684118756328e-8,3.6195231653336416e-8,1.1818431686921317e-8,2.5260613118654436e-8,2.957177146010095e-8,1.1412494250718368e-8,6.472903650441211e-8,1.4021798429248216e-7,0.6579881011002087,0.2239315328449375,0.5033452584734687,0.5856717342217642,-0.08232647574829556,0.9692858457565308,1.5265111923217773,0.45244482159614563,1.2096072435379028,1.4210232496261597,1.0233906507492065,1.2576352849452141e-7,2.3451879225699522e-7,8.468677070963054e-8,-1.1503473934671278,0.1363531889196627,-0.15207127456623612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chipre,2011,23.695843294893912,4.566317528649759e-7,8.928359433399187e-8,1.927620929941239e-8,2.0693652882087523e-8,3.5973387675834646e-8,1.1191152040832199e-8,2.4725947261683215e-8,3.10558306976729e-8,1.194336939337099e-8,6.358027622649296e-8,1.4890833305359716e-7,0.6686342864558302,0.19290363266739752,0.536422773579916,0.5681234643508334,-0.031700690770917375,0.8592480421066284,1.5578886270523071,0.6079844832420349,1.0653131008148193,1.2310030460357666,1.0535831451416016,1.2925345651549177e-7,2.4354443997776304e-7,8.383385637172105e-8,-1.150347368207164,0.13635307057872476,-0.1520712134880003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chipre,2012,23.660761238863252,5.637217400466141e-7,1.0416286293436017e-7,1.8989291640063728e-8,2.0531542230981545e-8,1.2582856883014039e-7,1.09388495520769e-8,2.1586208442640124e-8,3.0765514365216284e-8,1.0324069247793509e-8,6.091094859593983e-8,1.5968388420740165e-7,0.6908973667210624,0.15975458394239422,0.5523825413205237,0.5670293110819609,-0.014646769761437153,1.243302345275879,1.3836010694503784,0.6351260542869568,1.0935593843460083,1.1245450973510742,1.0220235586166382,1.4368369680540545e-7,2.5136034716855774e-7,1.6867769607265092e-7,-1.1503472012650655,0.13635312318110304,-0.15207127013627758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chipre,2013,23.59261646881158,4.7419745711471784e-7,9.113464648999416e-8,1.7117177890824402e-8,2.2115598083670376e-8,4.199580734102826e-8,8.470648522042041e-9,1.9795105621838362e-8,3.155642805063485e-8,9.327358452938456e-9,6.483762311446513e-8,1.678470635472818e-7,0.6861188991969565,0.14410853913425434,0.5979737732154916,0.5793623456922157,0.018611427523275985,1.238527774810791,1.3599035739898682,0.5633471608161926,1.0299584865570068,0.9108572006225586,0.9807703495025635,1.3036742246448893e-7,2.6424111471238177e-7,7.958891993784712e-8,-1.1503475619323935,0.13635263072675435,-0.15207139371302258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Chipre,2014,23.57469623822118,5.265839858858279e-7,9.193920148461276e-8,1.606928809010446e-8,1.7836794256737086e-8,1.1478970604408553e-7,7.924896930130596e-9,2.24461730834457e-8,2.6916923975516457e-8,8.872187816822592e-9,5.6277165299025075e-8,1.6351742506929087e-7,0.6935591382148234,0.134351898232309,0.6470915743789699,0.635366770237137,0.011724804141833012,1.0706753730773926,1.1351995468139648,0.5518820881843567,1.0747168064117432,1.0940992832183838,1.0199453830718994,1.258452838314543e-7,2.467115143438324e-7,1.5403296387448442e-7,-1.1503475184405234,0.1363528849662806,-0.15207147705920881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chipre,2015,23.608314005207024,4.319210385362729e-7,9.087136535483117e-8,1.476170981148241e-8,1.7029305037915198e-8,3.5382304826235744e-8,7.305454571857357e-9,1.7889427365182806e-8,2.544621638331966e-8,9.06479569581383e-9,5.6187211768260706e-8,1.5798324772137398e-7,0.6745916513399198,0.12861470596941652,0.681538814695581,0.6638937402642809,0.017645074431299965,0.9711732268333435,1.0175507068634033,0.5424491167068481,1.0102670192718506,1.0476504564285278,1.0316162109375,1.226623802042288e-7,2.3961667587295436e-7,6.964198245908974e-8,-1.1503478294392415,0.1363526496307571,-0.15207152108033956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chipre,2016,23.67197956109439,3.948977731920425e-7,7.809701953641333e-8,1.5318587310759372e-8,1.6193785422595435e-8,2.6051555772078288e-8,6.0530168812614e-9,1.438574141910177e-8,2.4882878053878035e-8,8.589519193409035e-9,5.4372337786222537e-8,1.509533318163233e-7,0.6528067603446582,0.17970757272765292,0.6856731746118758,0.6862606054882573,-5.874308763814635e-4,0.789454460144043,0.9262667298316956,0.5937868356704712,0.693160891532898,1.0404248237609863,1.0465184450149536,1.0960939226976814e-7,2.3020854765642387e-7,5.507983326585049e-8,-1.1503480317678094,0.136352553004016,-0.15207160194506786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chipre,2017,23.72789506496524,3.877052141975415e-7,7.391445240888018e-8,2.0615764131474457e-8,1.6319161366573414e-8,2.445148563093629e-8,5.312523833879957e-9,1.5258638884810062e-8,2.5090772547513266e-8,8.637806942586534e-9,5.2827895586903304e-8,1.452767128639841e-7,0.6535449475445262,0.20932528320782082,0.7195931478948654,0.7415907629086524,-0.02199761501378704,0.746647298336029,0.8853787183761597,0.5309741497039795,0.854454517364502,1.0184805393218994,1.0562587976455688,1.1084937790692804e-7,2.2319538099840066e-7,5.366045529221284e-8,-1.1503480702087359,0.1363525501158015,-0.15207167533126137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chipre,2018,23.788723593561947,4.5003151423717923e-7,7.052697885440386e-8,1.90913416708496e-8,1.6871635116056146e-8,9.80121688416993e-8,4.7425242987919015e-9,1.4292858383281393e-8,2.6529223929033556e-8,8.249287595440388e-9,5.079210881262674e-8,1.4092338673499632e-7,0.6604788615852547,0.1889559246486102,0.7260143919057934,0.7279986043828199,-0.0019842124770265033,0.607749342918396,0.8836205005645752,0.48454225063323975,0.7210534811019897,0.8625752329826355,1.0157079696655273,1.064899556413096e-7,2.1824471947665661e-7,1.25296839119213e-7,-1.1503479533899614,0.13635269891816815,-0.15207169338597323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chipre,2019,23.845818144757473,4.1493545658888416e-7,7.507403678623398e-8,1.74901144076348e-8,1.6728142664365893e-8,4.7519729122128394e-8,5.435104804588603e-9,1.5213008099715585e-8,3.5764222863257254e-8,8.967482481476819e-9,5.305613652842326e-8,1.3968747883105959e-7,0.6540993595297163,0.19257170924884826,0.7455518247813824,0.7530401571441193,-0.007488332362736957,0.5989503264427185,0.9557580947875977,0.5445982217788696,0.7267272472381592,0.999724805355072,1.0466398000717163,1.0929229385823467e-7,2.285078382227401e-7,7.71353245079094e-8,-1.1503479110478754,0.13635260941288174,-0.15207152105103022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chipre,2020,23.813081765703583,4.677688328233976e-7,7.462328937475314e-8,1.847264326231158e-8,1.823143850919443e-8,5.617795231090765e-8,6.621753128027432e-9,1.4458632087795982e-8,5.948655335838252e-8,8.938228964567613e-9,5.762973186268823e-8,1.5312860996476908e-7,0.6264777375066974,0.21197938400219943,0.7829661476410653,0.8035056425756062,-0.020539494934540898,0.34994322061538696,0.8394485116004944,0.2887776494026184,0.5472390651702881,0.9932476282119751,0.90229332447052,1.1132737114625915e-7,2.702448951858398e-7,8.619656649129867e-8,-1.1503475378672032,0.13635246321265485,-0.15207111558118724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chipre,2021,23.9209290569671,4.4729230770487925e-7,6.812590831480102e-8,1.7858842823797246e-8,1.6751602740235346e-8,5.039780970751293e-8,7.211360691833022e-9,1.9395087367779804e-8,6.707586882596189e-8,6.85589985319876e-9,5.380124509351684e-8,1.398186822862424e-7,0.5968205049423356,0.20162956322851597,0.8873931932109431,0.8625645396353135,0.024828653575629606,0.36942359805107117,0.697915256023407,0.4221506714820862,0.6056793332099915,0.8453925251960754,0.8557437062263489,1.0273635387883362e-7,2.606957962057211e-7,8.386015762032451e-8,-1.1503475697797985,0.13635261729695475,-0.15207114740944083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
